airport,year,month,vsby,tmpf,p01i,sknt,weather_delay,elevation
SFO,2024,5,9.391207998350856,58.83057953144266,7.4105,8.676531314521679,282.0,13.0
DEN,2024,5,9.930259380766865,56.77461077844312,12.8041,9.366011586958992,33.0,5431.0
LAX,2024,5,9.557801131770413,60.328354725787634,0.7101,6.837072712322331,3.0,125.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,1528.0,1026.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,1058.0,13.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,457.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,464.0,5431.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,30134.0,607.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,7332.0,607.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,2124.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,5018.0,5431.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,12817.0,607.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,450.0,13.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,6212.0,125.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,1074.0,5431.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,545.0,125.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,1691.0,13.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,3356.0,125.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,4388.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,3018.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,2055.0,13.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,450.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,1823.0,5431.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,770.0,607.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,50.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,471.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,33.0,13.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,14.0,125.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,90.0,680.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,11.0,1026.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,106.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,2213.0,5431.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,458.0,607.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,529.0,125.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,236.0,8.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,61.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,153.0,5431.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,489.0,607.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,11.0,1026.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,445.0,13.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,618.0,680.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,1149.0,680.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,402.0,607.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,215.0,13.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,239.0,125.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,336.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,64.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,306.0,13.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,483.0,1026.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,406.0,13.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,164.0,125.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,56.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,163.0,13.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,20495.0,607.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,739.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,2454.0,680.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,193.0,1026.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,199.0,607.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,342.0,125.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,902.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,220.0,680.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,219.0,1026.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,1773.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,2267.0,13.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,748.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,1196.0,5431.0
ATL,2024,4,9.636560376944992,64.98435207823961,46.7654,6.698644667059517,5405.0,1026.0
DEN,2024,4,9.060474123901486,47.74166666666666,24.9898,8.512507271669575,80.0,5431.0
DFW,2024,4,9.511181119411065,67.98611111111111,48.5362,9.42018222284045,479.0,607.0
JFK,2024,4,9.269485846970367,51.76603773584905,23.4395,9.324196838347781,2239.0,13.0
LAX,2024,4,9.142884678567517,57.97200956937799,4.412,6.62284802189032,1685.0,125.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,33.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,115.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,171.0,13.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,4948.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,1667.0,13.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,141.0,680.0
MIA,2024,4,9.912442142384835,75.82808842652796,21.682,7.7010731942602195,359.0,8.0
ORD,2024,4,9.441610409407666,52.352380952380955,29.9723,8.736308316430021,88.0,680.0
SFO,2024,4,9.358846153846153,56.100630517023966,6.0129,8.408509975062344,140.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,697.0,1026.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,673.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,533.0,1026.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,478.0,5431.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,237.0,680.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,47.0,1026.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,17246.0,607.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,1569.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,1463.0,680.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,483.0,1026.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,369.0,607.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,385.0,125.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,257.0,125.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,1215.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,3597.0,680.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,1664.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,291.0,1026.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,362.0,680.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,850.0,680.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,24485.0,607.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,1313.0,13.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,1950.0,125.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,6856.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,3264.0,680.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,234.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,1068.0,1026.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,1700.0,5431.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,179.0,607.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,85.0,8.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,112.0,13.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,3.0,5431.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,12.0,125.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,269.0,13.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,4603.0,125.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,4588.0,680.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,2194.0,13.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,103.0,125.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,70.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,32.0,680.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,1003.0,13.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,28.0,13.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,247.0,125.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,468.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,27.0,680.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,105.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,70.0,1026.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,118.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,338.0,680.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,4.0,1026.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,3067.0,607.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,2222.0,1026.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,7511.0,5431.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,11156.0,607.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,664.0,5431.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,1919.0,13.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,389.0,125.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,139.0,13.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,147.0,5431.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,6505.0,1026.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,2114.0,5431.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,55.0,607.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,1435.0,13.0
LAX,2024,3,9.51054603304937,56.94819976771196,22.5033,6.929990438754913,402.0,125.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,234.0,8.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,268.0,680.0
ORD,2024,3,9.51078641370869,43.35969331872946,25.6581,8.957410972088546,423.0,680.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,43.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,54.0,1026.0
DEN,2024,3,9.155785292320228,39.82063666300768,12.8915,7.8902010852218325,1475.0,5431.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,456.0,607.0
SFO,2024,3,9.369382310691567,54.665071770334926,26.5592,7.44686332603375,242.0,13.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,51.0,1026.0
DFW,2024,3,9.623776758409786,61.26387665198238,47.1547,8.314770710983382,230.0,607.0
ATL,2024,3,8.738037316476346,58.189321468298104,60.9177,6.811649612054425,20.0,1026.0
JFK,2024,3,9.022812304483837,46.21353558926488,77.026,9.884797666788188,991.0,13.0
MIA,2024,3,9.894844559585492,75.32718562874251,35.1126,7.1275094953879545,760.0,8.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,645.0,1026.0
JFK,2024,2,9.412277814351548,37.97235142118863,12.6862,8.89690350456073,760.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,312.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,150.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,5790.0,607.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,5218.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,36.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,163.0,607.0
JFK,2024,2,9.412277814351548,37.97235142118863,12.6862,8.89690350456073,1373.0,13.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,1074.0,125.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,17.0,5431.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,35.0,680.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,3973.0,607.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,1009.0,8.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,2707.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,82.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,65.0,1026.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,41.0,607.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,346.0,125.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,129.0,8.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,230.0,680.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,42.0,1026.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,522.0,607.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,3688.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,11411.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,4719.0,607.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,240.0,125.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,51.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,192.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,6710.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,122.0,607.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,553.0,125.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,3651.0,5431.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,80.0,125.0
JFK,2024,2,9.412277814351548,37.97235142118863,12.6862,8.89690350456073,286.0,13.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,363.0,680.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,1479.0,680.0
JFK,2024,2,9.412277814351548,37.97235142118863,12.6862,8.89690350456073,1149.0,13.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,457.0,125.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,1436.0,8.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,1165.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,529.0,13.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,9.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,39.0,607.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,36.0,125.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,44.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,930.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,91.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,26.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,87.0,607.0
JFK,2024,2,9.412277814351548,37.97235142118863,12.6862,8.89690350456073,210.0,13.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,158.0,125.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,16.0,13.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,2503.0,5431.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,41.0,8.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,52.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,311.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,367.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,52.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,48.0,607.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,10.0,8.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,26.0,13.0
JFK,2024,2,9.412277814351548,37.97235142118863,12.6862,8.89690350456073,755.0,13.0
LAX,2024,2,8.963894367740522,55.85733788395904,76.4663,6.22184798473111,8180.0,125.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,6288.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,10587.0,13.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,232.0,8.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,1402.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,3586.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,114.0,1026.0
MIA,2024,2,9.886486189061296,68.68391420911527,26.881899999999998,5.918169367724264,183.0,8.0
ORD,2024,2,9.510900525854513,38.806708074534164,7.5718000000000005,7.548659744023182,22.0,680.0
SFO,2024,2,9.22185834813499,53.36614987080104,41.0177,5.510798593671522,1278.0,13.0
ATL,2024,2,9.713801028784065,53.50879396984924,32.8944,6.385848941118864,42.0,1026.0
DEN,2024,2,8.748578685689582,35.72280701754386,10.8557,7.490171284055639,455.0,5431.0
DFW,2024,2,9.705444188848723,56.99772439949431,17.5645,8.525870445344129,11.0,607.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,4772.0,1026.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,3167.0,13.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,912.0,1026.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,1298.0,5431.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,29299.0,607.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,1467.0,680.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,367.0,125.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,212.0,13.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,1245.0,1026.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,17098.0,5431.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,659.0,607.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,1546.0,680.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,17876.0,680.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,1852.0,13.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,6955.0,125.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,7237.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,6336.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,1223.0,13.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,171.0,607.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,530.0,607.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,473.0,125.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,537.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,44.0,680.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,582.0,1026.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,2077.0,607.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,9983.0,1026.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,275.0,13.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,284.0,5431.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,120.0,607.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,114.0,1026.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,1452.0,13.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,308.0,8.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,498.0,13.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,811.0,125.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,386.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,42.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,425.0,13.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,425.0,1026.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,11.0,5431.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,1306.0,13.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,1367.0,125.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,18.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,84.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,1223.0,13.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,834.0,5431.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,1192.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,528.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,606.0,13.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,40.0,1026.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,167.0,5431.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,489.0,607.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,170.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,16.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,7.0,13.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,9308.0,5431.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,16474.0,607.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,840.0,13.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,5559.0,125.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,22146.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,5856.0,13.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,1168.0,5431.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,28839.0,1026.0
DEN,2024,1,9.532686360243147,26.67147928994083,2.4704,7.287722794199048,838.0,5431.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,1188.0,607.0
JFK,2024,1,8.59670656779661,36.491189427312776,43.8132,9.908624708624709,4471.0,13.0
